parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id
2;Berlin;133;Berlin 2021 - 2026;54187;Lars Rauchfuß (Berlin 2021 - 2026);176513;Lars;Rauchfuß;Lars Rauchfuß;;m;1986;1;SPD;SPD;SPD (Berlin 2021 - 2026);11086;705 - Tempelhof-Schöneberg 5 (Berlin 2021 - 2026);Bezirksliste Tempelhof-Schöneberg (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/lars-rauchfuss;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54187;https://www.abgeordnetenwatch.de/api/v2/politicians/176513;https://www.abgeordnetenwatch.de/profile/lars-rauchfuss;
2;Berlin;133;Berlin 2021 - 2026;54185;Orkan Özdemir (Berlin 2021 - 2026);176511;Orkan;Özdemir;Orkan Özdemir;;m;1983;1;SPD;SPD;SPD (Berlin 2021 - 2026);11084;703 - Tempelhof-Schöneberg 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/orkan-oezdemir;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54185;https://www.abgeordnetenwatch.de/api/v2/politicians/176511;https://www.abgeordnetenwatch.de/profile/orkan-oezdemir;
2;Berlin;133;Berlin 2021 - 2026;54184;Sebastian Walter (Berlin 2021 - 2026);141111;Sebastian;Walter;Sebastian Walter;;;1979;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11082;701 - Tempelhof-Schöneberg 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);22;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/sebastian-walter;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54184;https://www.abgeordnetenwatch.de/api/v2/politicians/141111;https://www.abgeordnetenwatch.de/profile/sebastian-walter;
2;Berlin;133;Berlin 2021 - 2026;54183;Stephan Standfuß (Berlin 2021 - 2026);123290;Stephan;Standfuß;Stephan Standfuß;;m;1972;2;CDU;CDU;CDU (Berlin 2021 - 2026);11081;607 - Steglitz-Zehlendorf 7 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/stephan-standfuss;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54183;https://www.abgeordnetenwatch.de/api/v2/politicians/123290;https://www.abgeordnetenwatch.de/profile/stephan-standfuss;
2;Berlin;133;Berlin 2021 - 2026;54180;Cornelia Seibeld (Berlin 2021 - 2026);117442;Cornelia;Seibeld;Cornelia Seibeld;;f;;2;CDU;CDU;CDU (Berlin 2021 - 2026);11078;604 - Steglitz-Zehlendorf 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/cornelia-seibeld;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54180;https://www.abgeordnetenwatch.de/api/v2/politicians/117442;https://www.abgeordnetenwatch.de/profile/cornelia-seibeld;
2;Berlin;133;Berlin 2021 - 2026;54179;Christian Goiny (Berlin 2021 - 2026);117435;Christian;Goiny;Christian Goiny;;m;1965;2;CDU;CDU;CDU (Berlin 2021 - 2026);11077;603 - Steglitz-Zehlendorf 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/christian-goiny;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54179;https://www.abgeordnetenwatch.de/api/v2/politicians/117435;https://www.abgeordnetenwatch.de/profile/christian-goiny;
2;Berlin;133;Berlin 2021 - 2026;54178;Matthias Kollatz (Berlin 2021 - 2026);122926;Matthias;Kollatz;Matthias Kollatz;;m;1957;1;SPD;SPD;SPD (Berlin 2021 - 2026);11076;602 - Steglitz-Zehlendorf 2 (Berlin 2021 - 2026);Bezirksliste Steglitz-Zehlendorf (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/matthias-kollatz;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54178;https://www.abgeordnetenwatch.de/api/v2/politicians/122926;https://www.abgeordnetenwatch.de/profile/matthias-kollatz;
2;Berlin;133;Berlin 2021 - 2026;54177;Benedikt Lux (Berlin 2021 - 2026);117423;Benedikt;Lux;Benedikt Lux;;m;1981;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11075;601 - Steglitz-Zehlendorf 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);20;moved_up;Benedikt Lux ist am 14.05.2025 für Julia Schneider in das Berliner Abgerodnetenhaus nachgerückt. Zuvor war er am 16.03.2023 aufgrund der Wahlwiederholung ausgeschieden.;2025-05-14;;True;https://www.abgeordnetenwatch.de/profile/benedikt-lux;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54177;https://www.abgeordnetenwatch.de/api/v2/politicians/117423;https://www.abgeordnetenwatch.de/profile/benedikt-lux;
2;Berlin;133;Berlin 2021 - 2026;54176;Kai Wegner (Berlin 2021 - 2026);78928;Kai;Wegner;Kai Wegner;;m;1972;2;CDU;CDU;CDU (Berlin 2021 - 2026);11074;505 - Spandau 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/kai-wegner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54176;https://www.abgeordnetenwatch.de/api/v2/politicians/78928;https://www.abgeordnetenwatch.de/profile/kai-wegner;Q1721361
2;Berlin;133;Berlin 2021 - 2026;54175;Heiko Melzer (Berlin 2021 - 2026);117483;Heiko;Melzer;Heiko Melzer;;m;1976;2;CDU;CDU;CDU (Berlin 2021 - 2026);11073;504 - Spandau 4 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/heiko-melzer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54175;https://www.abgeordnetenwatch.de/api/v2/politicians/117483;https://www.abgeordnetenwatch.de/profile/heiko-melzer;
